VendorCode,VendorName,PurchaseType,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,823.5,6480,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000735,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,768.6,6048,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000735,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1235.25,9720,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26000735,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,293.76,2160,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000781,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,960.12,7560,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000781,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1481.328,11664,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26000781,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1468.8,10800,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000782,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,777.24,6120,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000782,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,740.664,5832,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26000782,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1912.35,15048,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000791,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,549,4320,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000791,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,292.8,2304,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26000791,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,274.5,2160,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000792,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1503.65,11832,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000792,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,164.7,1296,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26000792,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,146.4,1152,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26000792,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,957.072,7536,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26000981,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,1264.92,9960,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26000981,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,548.64,4320,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000981,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,146.304,1152,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26000981,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,0,288,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26000983,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,3818.88,28080,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000983,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,822.96,6480,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000983,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,4392.692,32400,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000992,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,3514.154,25920,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000993,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,3698.112,27192,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000994,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,793.152,5832,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26000994,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,2470.5,19440,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26001008,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,-205.695,-63,شيخ الكار معكرونة بيني 300 غم 1*24,1031005,Noodles & Pasta & Soups,26000001,2026,01,مرتجع مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,-5215.5,-41040,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26000009,2026,02,مرتجع مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,-305,-2400,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26000009,2026,02,مرتجع مشتريات,الشركة التجارية,
LV0000076,شركة الجديدة للصناعات الغذائية / موردين,Local Vendors,-2013,-15840,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26000009,2026,02,مرتجع مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,162.5,250,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26000244,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,1724.138,400,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26000344,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,353.448,100,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000243,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,68.627,100,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26000243,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,1357.759,500,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26000571,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,2802,1000,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26000332,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,411.765,1000,"شيخ الكار برغل 1 كغم (ناعم,خشن)",1151015,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,750,1000,شيخ الكار حمص حب (نمرة 7-9) 1 كغم,1151016,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,1350,1000,شيخ الكار حمص حب (نمرة 11) 1 كغم,1151021,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,637.255,1000,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,637.255,1000,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,799.334,997.92,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26000634,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,387.931,90,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26001045,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,-353.448,-100,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000007,2026,02,مرتجع مشتريات,الشركة التجارية,
LV0000036,شركة رجائي ومحمد عيسى الملك للتجارة,Local Vendors,-387.931,-90,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26000040,2026,06,مرتجع مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,79.31,20,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26000286,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,594.828,150,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26000287,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,310.345,100,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000285,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,1594.827,100,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26000345,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,310.345,100,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000345,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,797.414,50,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26000808,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,150.862,50,شيخ الكار بهارات سمك 1 كغم,1151088,Legumes & Spices,26000957,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,150.862,50,"شيخ الكار بهارات كبسة (حب , مطحون) 1 كغم",1151093,Legumes & Spices,26000957,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,258.621,100,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26000957,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000342,شركة ماهر السكافي- مورد,Local Vendors,603.448,200,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26000985,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2500,500,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000127,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2500,500,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000127,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,620,200,بيبي فاين حفاظات أطفال وسط 46 فوطة *1,1151123,Legumes & Spices,26000128,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1550,500,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000128,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1500,300,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000310,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2500,500,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000310,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,465,150,بيبي فاين حفاظات أطفال صغير 52 فوطة *1,1151124,Legumes & Spices,26000310,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,465,150,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26000310,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,620,200,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000311,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,0,45,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000324,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1293.3,300,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000324,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2500,500,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000573,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1785.6,576,بيبي فاين حفاظات أطفال صغير 52 فوطة *1,1151124,Legumes & Spices,26000603,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2864.883,448,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000676,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,0.055,64,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000676,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,0.055,64,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000676,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,2864.884,448,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000676,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1293.3,300,بيبي فاين حفاظات أطفال وسط 46 فوطة *1,1151123,Legumes & Spices,26000678,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1293.3,300,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26000678,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1034.64,240,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000678,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,0.109,126,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000678,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,6000,1200,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000739,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,5576.897,10800,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26000783,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,9300,3000,بيبي فاين حفاظات أطفال صغير 52 فوطة *1,1151124,Legumes & Spices,26000919,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1860,600,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26001051,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1860,600,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26001084,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1804.2,582,بيبي فاين حفاظات أطفال صغير 52 فوطة *1,1151124,Legumes & Spices,26001085,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,7500,1500,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26001086,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,7500,1500,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26001087,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,1860,600,بيبي فاين حفاظات أطفال صغير 52 فوطة *1,1151124,Legumes & Spices,26001099,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-1293.3,-300,بيبي فاين حفاظات أطفال وسط 46 فوطة *1,1151123,Legumes & Spices,26000016,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-1293.3,-300,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26000016,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-1034.64,-240,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000016,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-0.109,-126,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000016,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-2864.884,-448,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000017,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-0.055,-64,فاين كير حفاظات للكبار وسط 20 فوطة *1,1151127,Legumes & Spices,26000017,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-2864.883,-448,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000017,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-0.055,-64,فاين كير حفاظات للكبار كبير 16 فوطة *1,1151126,Legumes & Spices,26000017,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-1293.3,-300,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000018,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,0,-45,بيبي فاين حفاظات أطفال كبير 36 فوطة *1,1151125,Legumes & Spices,26000018,2026,04,مرتجع مشتريات,الشركة التجارية,
LV0000317,شركة فاين لصناعة الورق الصحي,Local Vendors,-111.6,-36,بيبي فاين حفاظات أطفال كبير 40 فوطة *1,1151136,Legumes & Spices,26000041,2026,07,مرتجع مشتريات,الشركة التجارية,
LV0000193,الريادة لتدقيق الحسابات,Local Vendors,2000,0,,,,26000125,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000193,الريادة لتدقيق الحسابات,Local Vendors,2750,0,اتعاب 2025,,,26000145,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,1029.412,100,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000129,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,2058.824,200,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000220,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,514.706,500,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000317,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,1029.413,500,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000426,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,2058.824,200,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000221,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,566.176,275,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000465,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,1029.412,500,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000469,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,2058.824,1000,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000470,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,514.706,50,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000669,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000106,شركة ابو سنينة أبناء عم,Local Vendors,1029.412,100,الاسرة تمر مع بذور حبة طويلة نخب أول,1151045,Legumes & Spices,26000661,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,29484,75.6,سكر 50 كعم 20*50,1081001,Sugar,26000003,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,9702,25.2,سكر 50 كعم 20*50,1081001,Sugar,26000304,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,29484,75.6,سكر 50 كعم 20*50,1081001,Sugar,26000164,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,19656,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000186,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7700,20,سكر 50 كعم 20*50,1081001,Sugar,26000350,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,4158,10.8,سكر 50 كعم 20*50,1081001,Sugar,26000590,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7700,20,سكر 50 كعم 20*50,1081001,Sugar,26000730,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,9702,25.2,سكر 50 كعم 20*50,1081001,Sugar,26000586,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,5775,15,سكر 50 كعم 20*50,1081001,Sugar,26000587,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7700,20,سكر 50 كعم 20*50,1081001,Sugar,26000588,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,5775,15,سكر 50 كعم 20*50,1081001,Sugar,26000597,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7700,20,سكر 50 كعم 20*50,1081001,Sugar,26000598,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,21168,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000832,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,21168,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000833,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7878,20.2,سكر 50 كعم 20*50,1081001,Sugar,26000651,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,19656,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000667,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,7800,20,سكر 50 كعم 20*50,1081001,Sugar,26000668,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,19656,50.4,سكر 50 كعم 20*50,1081001,Sugar,26000731,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,3744,9.6,سكر 50 كعم 20*50,1081001,Sugar,26000707,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000062,شركة مطاحن الهاشمية المحدودة,Local Vendors,8112,20.8,سكر 50 كعم 20*50,1081001,Sugar,26000708,2026,04,فاتورة مشتريات,الشركة التجارية,
